figure_id	Species	Group	PlotGroup	median_value	log_median_value
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.3	1.12385490632685
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.02	0.305372868641297
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.69	1.31576258971567
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.14	0.330434067009712
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.7	0.672107098145543
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.06	1.04375905366415
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.865	0.947683638888233
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.41	1.42177004563578
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.6	1.10037399188549
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.13	1.23375989824405
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.56	1.06296159094094
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.06	1.30233309365648
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.95	1.20276341023408
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.05	0.703299977924246
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.68	1.1953488280748
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	32.435	1.51101524123283
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.5	1.02119343518817
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.72	1.24846616841591
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.56	1.49913837062672
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.11	0.324303037486834
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.7	0.826081284659646
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.325	1.09079045162245
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.55	1.13194250032393
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	68.03	1.83270110934681
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.83	1.22608669644636
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.05	1.27989725976671
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.03	0.780324514310646
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.43	0.155366406646704
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	215.69	2.33383021179684
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.71	0.432985316205376
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.57	1.53870063581621
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.1	0.908490380505824
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6	0.778158488564691
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	79.225	1.89886279604057
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	194.42	2.28874116217376
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.41	0.532767114714318
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.68	0.225335131818541
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.94	0.899825972096455
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.21	1.15259713417626
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.505	0.929679424261683
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.87	1.2271176569412
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.88	0.837594750609432
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.33	0.801410570855451
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.04	1.47770137405037
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.96	1.07773481086198
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.58	1.19257024084032
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.05	0.607465746402825
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.39	0.37841607188523
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.25	0.860343996798398
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.53	0.656107788981672
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	42.58	1.62920667705057
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.45	0.97543640419375
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.79	0.831876170322974
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.72	0.887622925875492
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.89	1.11025628657604
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.19	1.36530262140015
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.2	1.36548985684584
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.16	1.0849371464227
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.28	0.918035581855646
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	120.34	2.08041036804504
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	98.215	1.99217826316919
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	84.54	1.92706275720748
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.405	1.24067652284142
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.61	0.748970602621781
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	30.12	1.47885640940702
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	38.84	1.58928033939746
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.69	1.52750230006939
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.2	0.913819148625592
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54.82	1.7389398234218
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	36.19	1.55858978314656
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.61	1.33465677657078
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	90.41	1.95621694960424
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.62	0.935512304014537
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.28	0.967552656091082
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.49	1.09656591549778
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.34	0.970351526039055
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	36.725	1.56496298701884
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	32.495	1.51181787779736
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.81	0.580936374331331
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.62	1.3142907671232
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.83	1.07298841574075
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.65	1.10209395865623
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.44	1.36995946013426
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.79	1.25017838930518
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.37	1.09237321048382
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.87	0.895980250678286
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.04	1.51904135309697
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.83	0.945965621947022
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.17	1.38327844723671
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	29.815	1.47443627031015
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.155	0.854615707857459
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.51	1.16167040549759
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.81	0.83315348917113
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.54	0.877377105705344
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.13	1.32490155239284
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.51	0.978185083627199
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.17	0.912227372221816
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	137.43	2.13808186250704
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	0.78	-0.107849722098636
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.975	1.55600200981887
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.19	1.25983508660218
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	32.555	1.51261903371399
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.68	1.16672901397925
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	36.65	1.56407516395365
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	99.865	1.9994137412234
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.4	1.05690866092048
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	74.71	1.87337931771578
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.36	0.63949645003697
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.85	1.17172937818535
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.95	0.46983673757549
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.51	1.06107909680612
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	119.12	2.07598504932966
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.32	1.09061423293165
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.03	0.0128793871712898
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7	0.845104244176826
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.85	1.10890650737776
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.14	1.30406162259001
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.82	1.17085113409551
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	42.46	1.62798101266081
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.08	1.23249040905328
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.73	1.03060376942595
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.34	0.921171257974408
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.43	1.21564020672879
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.88	0.76938471197391
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.96	1.03981451667117
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.09	1.00389547042254
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.88	0.588842918606718
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.76	0.677616076458309
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.31	1.18497802736099
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.12	0.709278443207096
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.3	0.919083324808191
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.415	1.12759391437556
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	160.495	2.20546177770384
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.76	0.98945426738244
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.7	0.886496365323934
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.81	0.764183607274057
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	104.86	2.02061026754352
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.63	0.750516108716799
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.5	0.875067053946188
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.87	1.41279810747048
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.25	1.52179295578598
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.75	0.67670275257035
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.43	0.870994658869046
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	78.59	1.89536784138083
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.95	0.290056882303366
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.995	0.954005995831296
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	112.05	2.04941224846081
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.77	0.76118333985796
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.13	0.495558212547868
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.01	1.11428063470773
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.345	0.637999775939676
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	29.59	1.47114643286509
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.77	0.890426608140518
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.18	0.790995502450761
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.16	0.789587762342296
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.77	1.0322197357257
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.87	0.687537878874246
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.45	0.648369770297836
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.2	0.505163549810412
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.36	0.63949645003697
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.2	1.04922190028217
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.24	0.627376099266331
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.555	0.932225090346361
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.15	0.618058561513286
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.96	0.47130638292198
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.55	0.816247930391275
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.705	0.672568858153642
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5	0.698978690138799
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.23	0.718509992697676
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.41	1.28802777286061
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.75	1.0314125041815
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.36	0.922211472318017
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.29	0.517209098189543
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.43	1.01828847230381
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.86	0.45638121798532
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	77.855	1.89128706686318
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.89	0.897082507540596
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.09	0.489972534035017
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	45.425	1.65729589204832
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.97	0.775981605682881
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.76	0.677616076458309
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.95	0.46983673757549
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.45	1.12872551328168
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	82.165	1.91468738814906
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.87	1.17231388912062
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.28	0.357953894586339
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.52	1.09760779766632
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.31	0.519841114256737
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.64	0.561113314652255
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.85	0.68575069303535
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.7	0.431379848841936
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.48	0.541591723493769
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.23	0.626350634262713
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	36.225	1.55900959302211
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.48	0.928400973623709
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	28.08	1.44839865008778
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.27	0.72181885601637
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.21	0.624292411496573
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.96	0.775253546499272
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.33	0.636497926133205
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.46	0.539088650475034
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.275	0.967318600682131
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.95	0.694613972470845
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.02	0.779603705391958
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.43	1.05805002998043
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.87	1.42926928271033
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	286.51	2.45713993624042
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.27	1.01157467234477
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.37	0.804146250091599
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.02	0.604236856295423
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.905	0.69064786574359
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.87	0.94792851602151
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.85	1.03543374088022
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.46	1.0195358364663
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.68	0.428150998744446
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.85	0.68575069303535
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.175	0.790643994983775
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.72	0.570554614307831
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.46	1.21643246935233
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.97	0.998699514302668
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.99	0.600983780123834
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.13	0.710125830808679
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.17	1.53364624977871
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.49	1.09656591549778
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.95	0.596608090284298
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.1	0.612794449138899
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.47	0.81091099305086
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54.75	1.73838491674336
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.75	0.759675397571465
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.62	0.664651375767853
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.45	0.809566447830854
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.96	0.952312856671706
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.385	1.05633684955436
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.755	0.98923172572701
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.71	1.42667551398045
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.12	1.52009163938647
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.1	0.491375703107734
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.32	0.365506704077209
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	121.12	2.08321622072131
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.41	1.01745490138754
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	41.78	1.62096947512242
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.3	0.518527100117337
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.21	0.50651856161725
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	38.66	1.58726297306015
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54.54	1.73671592989106
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.62	0.749744043160131
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.51	0.813587659707153
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.75	0.439348486069748
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.23	0.718509992697676
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.665	0.668860957617935
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.48	0.170291058625393
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.79	0.445619769105104
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	57.42	1.75906394450689
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.25	0.352201819659416
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.375	1.12629703774267
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.98	0.776708446377219
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.4	0.869237588535672
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.28	0.862137344855608
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.78	0.831236099343157
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.12	1.52009163938647
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	78.73	1.89614080306682
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.98	0.474230837472069
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.53	0.54778700817339
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.905	1.20153640398797
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.6	1.22011070426399
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.54	0.979552927033296
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.18	0.621186671470898
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.74	0.941516401650392
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.68	0.824782963841283
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.985	0.902280359319367
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.44	0.536571067227623
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.7	0.431379848841936
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.9	0.690204943090767
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13	1.11394669302077
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.5	1.09691348735001
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.1	0.959046164761706
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.13	0.615960567133984
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.11	0.959523144174955
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.15	0.961425840428292
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.95	0.46983673757549
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.07	1.00303378328773
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.32	0.635493799811565
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.26	0.720994000624341
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.83	0.451801781347931
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.68	0.225335131818541
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.27	1.01157467234477
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.14	0.7881754442836
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	74.85	1.87419238489843
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.775	0.576928460302419
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.12	1.08350620310329
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.07	0.0294243640580165
