ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0019887	protein kinase regulator activity	1/38	255/18639	0.00392156862745098	1.923529411764706	0.6711569954792171	0.40784717916077406	0.4824533704706717	0.4607259533523507	YWHAG	1
GO:0016757	glycosyltransferase activity	1/38	267/18639	0.003745318352059925	1.8370786516853932	0.6226829640464613	0.4223735049652043	0.493617228694275	0.4713870442224221	B3GALT6	1
GO:0030246	carbohydrate binding	1/38	280/18639	0.0035714285714285713	1.751785714285714	0.572890841156907	0.4377188094683896	0.5028395348129396	0.48019402130807054	STBD1	1
GO:0015291	secondary active transmembrane transporter activity	1/38	287/18639	0.003484320557491289	1.7090592334494774	0.5471483205932068	0.4458164947826063	0.5028395348129396	0.48019402130807054	SLC30A1	1
GO:0019207	kinase regulator activity	1/38	287/18639	0.003484320557491289	1.7090592334494774	0.5471483205932068	0.4458164947826063	0.5028395348129396	0.48019402130807054	YWHAG	1
GO:0003924	GTPase activity	1/38	331/18639	0.0030211480362537764	1.4818731117824775	0.3998062180389858	0.49417687559440626	0.5504806424292041	0.5256895988472052	GNG11	1
GO:0140097	catalytic activity, acting on DNA	1/38	336/18639	0.002976190476190476	1.4598214285714286	0.38443330990292535	0.49940511890484496	0.5504806424292041	0.5256895988472052	DDX28	1
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	1/38	349/18639	0.0028653295128939827	1.4054441260744985	0.3455892138296745	0.512753519333491	0.5588437233185239	0.5336760461424863	PAGR1	1
GO:0046982	protein heterodimerization activity	1/38	369/18639	0.0027100271002710027	1.329268292682927	0.28874676469217503	0.5326153943040487	0.5740410360832524	0.5481889438451029	H3C13	1
GO:0015631	tubulin binding	1/38	385/18639	0.0025974025974025974	1.2740259740259738	0.24556494902784695	0.5479351997300592	0.5840627953166565	0.5577593704597481	NDN	1
GO:0004857	enzyme inhibitor activity	1/38	416/18639	0.002403846153846154	1.1790865384615385	0.16696405181984614	0.5762383004616307	0.6019444108548813	0.574835682639496	YWHAG	1
GO:0016887	ATP hydrolysis activity	1/38	417/18639	0.002398081534772182	1.1762589928057554	0.16452980996032307	0.5771219609227213	0.6019444108548813	0.574835682639496	DDX28	1
GO:0046873	metal ion transmembrane transporter activity	1/38	450/18639	0.0022222222222222222	1.09	0.08735095560985782	0.6052970642203241	0.6238980540905964	0.595800637655697	SLC30A1	1
GO:0022804	active transmembrane transporter activity	1/38	457/18639	0.002188183807439825	1.0733041575492341	0.07171156260074199	0.6110341766866665	0.6238980540905964	0.595800637655697	SLC30A1	1
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	1/38	484/18639	0.002066115702479339	1.0134297520661157	0.013530562597295888	0.632412081052171	0.6377650145093288	0.6090430957875305	EGR1	1
GO:0001216	DNA-binding transcription activator activity	1/38	491/18639	0.002036659877800407	0.9989816700610996	-0.0010335659147848123	0.6377650145093288	0.6377650145093288	0.6090430957875305	EGR1	1
